SCHOOL_ID,EXAMEN_JAAR,INSTELLINGSNAAM_VESTIGING,POSTCODE_VESTIGING,PLAATSNAAM,GEMEENTENUMMER,GEMEENTENAAM,PROVINCIE,SOORT_PO,DENOMINATIE_VESTIGING,BEVOEGD_GEZAG_NUMMER,AANTAL_LEERLINGEN_EXAMEN,EXAMEN,EXAMEN_AANTAL,EXAMEN_GEM
014DF,2017,WereldKidz Het Spoor,3701EN,ZEIST,355,Zeist,Utrecht,Bo,Openbaar,41496,44.0,IEP,44,87.68064829162809
014DG,2017,Willemspark,2514KM,'S-GRAVENHAGE,518,'s-Gravenhage,Zuid-Holland,Bo,Rooms-Katholiek,95694,42.0,CET,43,534.0930232558139
014DI,2017,Basisschool Het Octaaf,6544NS,NIJMEGEN,268,Nijmegen,Gelderland,Bo,Rooms-Katholiek,47100,39.0,CET,39,533.641025641026
014DJ,2017,Titus Brandsmaschool,2625KX,DELFT,503,Delft,Zuid-Holland,Bo,Rooms-Katholiek,40928,37.0,CET,37,534.594594594595
014DK,2017,BS De Triangel,6271DA,GULPEN,1729,Gulpen-Wittem,Limburg,Bo,Rooms-Katholiek,41506,29.0,CET,29,539.206896551724
014DL,2017,CBS Het Lichtschip,8307AN,ENS,171,Noordoostpolder,Flevoland,Bo,Protestants-Christelijk,52274,14.0,CET,14,543.142857142857
014DN,2017,Basisschool De Boog,5641AC,EINDHOVEN,772,Eindhoven,Noord-Brabant,Bo,Protestants-Christelijk,40378,25.0,CET,25,535.08
014DO,2017,Koningin Emmaschool,2025CS,HAARLEM,392,Haarlem,Noord-Holland,Bo,Protestants-Christelijk,85255,68.0,CET,68,535.073529411765
014DP,2017,Atlantis,1069WK,AMSTERDAM,363,Amsterdam,Noord-Holland,Bo,Protestants-Christelijk,81316,23.0,CET,23,533.608695652174
014DS,2017,De Dijk,1785SX,DEN HELDER,400,Den Helder,Noord-Holland,Bo,Openbaar,41858,29.0,IEP,29,78.221062330649
014DU,2017,Hobbitburcht,2403PH,ALPHEN AAN DEN RIJN,484,Alphen aan den Rijn,Zuid-Holland,Bo,Openbaar,41431,23.0,CET,23,536.782608695652
014DW,2017,Nico Bulderschool,9602LN,HOOGEZAND,18,Hoogezand-Sappemeer,Groningen,Bo,Openbaar,10426,20.0,ROUTE8,20,190.95
014DZ,2017,OBS Klim Op,2903TJ,CAPELLE AAN DEN IJSSEL,502,Capelle aan den IJssel,Zuid-Holland,Bo,Openbaar,41545,18.0,CET,18,532.5
114DZ,2017,Bongerd,2906VK,CAPELLE AAN DEN IJSSEL,502,Capelle aan den IJssel,Zuid-Holland,Bo,Openbaar,41545,16.0,CET,16,532.25
014EB,2017,De Rheder Enk,6991BA,RHEDEN,275,Rheden,Gelderland,Bo,Openbaar,41617,12.0,CET,12,537.5
014EC,2017,Het Startblok,3119GD,SCHIEDAM,606,Schiedam,Zuid-Holland,Bo,Openbaar,41567,22.0,CET,22,530.0454545454551
014EG,2017,OBS Tasveld,9934LN,DELFZIJL,10,Delfzijl,Groningen,Bo,Openbaar,41574,11.0,CET,11,533.181818181818
014EH,2017,OBS Barraboech,8855CC,SEXBIERUM,70,Franekeradeel,Friesland,Bo,Openbaar,41361,7.0,CET,7,535.714285714286
014EJ,2017,Finlandia,3028HH,ROTTERDAM,599,Rotterdam,Zuid-Holland,Bo,Openbaar,41775,23.0,IEP,23,70.495272209537
014EK,2017,OBS Westerschool,9648AJ,WILDERVANK,47,Veendam,Groningen,Bo,Openbaar,41780,47.0,CET,47,532.170212765957
014EL,2017,i.B.S. IT Bynt,8831XJ,WINSUM FR,140,Littenseradiel,Friesland,Bo,Openbaar,41856,17.0,CET,17,534.882352941176
014EP,2017,V Maasdijkschool,8441CP,HEERENVEEN,74,Heerenveen,Friesland,Bo,Openbaar,41573,28.0,CET,28,536.178571428571
014ER,2017,BS Tuindorp,8472CH,WOLVEGA,98,Weststellingwerf,Friesland,Bo,Openbaar,41631,9.0,ROUTE8,9,227.111111111111
014ET,2017,OBS 1e Amstelveense Montessori,1181NC,AMSTELVEEN,362,Amstelveen,Noord-Holland,Bo,Openbaar,41580,32.0,CET,32,540.78125
014EV,2017,OBS De Ontmoeting,5628DP,EINDHOVEN,772,Eindhoven,Noord-Brabant,Bo,Openbaar,41248,29.0,ROUTE8,29,208.72413793103402
014EW,2017,Obs de Wateringe,3222XA,HELLEVOETSLUIS,530,Hellevoetsluis,Zuid-Holland,Bo,Openbaar,41570,29.0,CET,29,538.0
014EX,2017,De Stroming,4335TH,MIDDELBURG,687,Middelburg,Zeeland,Bo,Openbaar,42610,33.0,IEP,33,76.17118771397371
014EZ,2017,Epemaskoalle,8633KH,YSBRECHTUM,1900,S·dwest-FryslÔn,Friesland,Bo,Openbaar,42546,15.0,ROUTE8,15,231.333333333333
014FA,2017,Het Driespan,3297BS,PUTTERSHOEK,585,Binnenmaas,Zuid-Holland,Bo,Openbaar,41444,44.0,IEP,45,78.2639912956772
014FC,2017,Vreewijkschool,3075GK,ROTTERDAM,599,Rotterdam,Zuid-Holland,Bo,Protestants-Christelijk,47595,29.0,IEP,29,76.4857134901044
014FD,2017,Het Zuiderlicht,8251VH,DRONTEN,303,Dronten,Flevoland,Bo,Protestants-Christelijk,42600,16.0,CET,16,526.6875
014FE,2017,Bs De Klaverhoek,4782AH,MOERDIJK,1709,Moerdijk,Noord-Brabant,Bo,Rooms-Katholiek,41782,6.0,ROUTE8,6,221.0
014FG,2017,Basisschool Het Plein,3035CN,ROTTERDAM,599,Rotterdam,Zuid-Holland,Bo,Protestants-Christelijk,74531,20.0,CET,20,524.85
014FH,2017,PC BS De Klokbeker,3851BL,ERMELO,233,Ermelo,Gelderland,Bo,Protestants-Christelijk,76819,29.0,CET,29,536.172413793103
014FI,2017,Basisschool Johan Friso,7462BN,RIJSSEN,1742,Rijssen-Holten,Overijssel,Bo,Protestants-Christelijk,77196,25.0,IEP,25,82.2562395213796
014FJ,2017,DURV !,1825KA,ALKMAAR,361,Alkmaar,Noord-Holland,Bo,Protestants-Christelijk,40712,38.0,CET,38,534.421052631579
014FM,2017,Chris Het Mozaiek,2613GV,DELFT,503,Delft,Zuid-Holland,Bo,Protestants-Christelijk,83228,37.0,CET,37,535.486486486486
014FP,2017,BS Gen Vd Bosch,8338ST,WILLEMSOORD,1708,Steenwijkerland,Overijssel,Bo,Openbaar,41816,12.0,CET,12,541.166666666667
014FQ,2017,De Vliegende Hollander,1972CC,IJMUIDEN,453,Velsen,Noord-Holland,Bo,Openbaar,41375,37.0,CET,37,532.324324324324
014FR,2017,BS De Vlasbloem,3214GA,ZUIDLAND,1930,Nissewaard,Zuid-Holland,Bo,Openbaar,42738,42.0,CET,42,539.571428571429
014FS,2017,OPB Hoge Weerdschool,8162XC,EPE,232,Epe,Gelderland,Bo,Openbaar,41345,31.0,IEP,31,75.96605942464609
014FU,2017,De Piramide,3203BM,SPIJKENISSE,1930,Nissewaard,Zuid-Holland,Bo,Openbaar,41639,29.0,IEP,29,71.50886398514629
014FY,2017,BS De Wjukslach,8404GL,LANGEZWAAG,86,Opsterland,Friesland,Bo,Openbaar,41806,8.0,IEP,8,78.045071764273
014GD,2017,Regenboog-School,2623MZ,DELFT,503,Delft,Zuid-Holland,Bo,Rooms-Katholiek,40928,26.0,CET,26,537.461538461538
014GE,2017,BS St Franciscus,6274NG,REIJMERSTOK,1729,Gulpen-Wittem,Limburg,Bo,Rooms-Katholiek,41506,6.0,CET,6,544.166666666667
014GF,2017,CBS De Zeester,8316CH,MARKNESSE,171,Noordoostpolder,Flevoland,Bo,Protestants-Christelijk,52274,23.0,CET,23,529.217391304348
014GK,2017,Dr H Bavinckschool,2024EB,HAARLEM,392,Haarlem,Noord-Holland,Bo,Protestants-Christelijk,85255,52.0,IEP,52,88.2068741093853
014GL,2017,De Kinderboom,1021BZ,AMSTERDAM,363,Amsterdam,Noord-Holland,Bo,Protestants-Christelijk,81316,20.0,CET,20,531.55
014GN,2017,De Swetten,9201EE,DRACHTEN,90,Smallingerland,Friesland,Bo,Openbaar,41735,22.0,CET,22,529.409090909091
014GQ,2017,W A Scholten-School,9607RJ,FOXHOL,18,Hoogezand-Sappemeer,Groningen,Bo,Openbaar,10426,6.0,IEP,6,86.6304100139171
014GR,2017,OBS De Driemaster,9406TH,ASSEN,106,Assen,Drenthe,Bo,Openbaar,42719,12.0,CET,12,530.416666666667
014GU,2017,obs De Carrousel,1703GA,HEERHUGOWAARD,398,Heerhugowaard,Noord-Holland,Bo,Openbaar,41364,38.0,IEP,38,75.877393588702
014GV,2017,De Lappendeken,6994CN,DE STEEG,275,Rheden,Gelderland,Bo,Openbaar,41617,15.0,CET,15,537.133333333333
014GW,2017,De Taaltuin,3118RW,SCHIEDAM,606,Schiedam,Zuid-Holland,Bo,Openbaar,41567,23.0,IEP,23,72.93102435569921
014HA,2017,OBS Nye Mj Tamsmaskoalle,8851GW,TZUMMARUM,70,Franekeradeel,Friesland,Bo,Openbaar,41361,12.0,CET,12,535.083333333333
014HB,2017,BS De Blyberg,3039GA,ROTTERDAM,599,Rotterdam,Zuid-Holland,Bo,Openbaar,41775,53.0,IEP,46,87.64874706937479
014HC,2017,OPB Basisschool,9648KK,WILDERVANK,47,Veendam,Groningen,Bo,Openbaar,41780,5.0,ROUTE8,5,187.4
014HD,2017,OBS De Opslach,8731CD,WOMMELS,140,Littenseradiel,Friesland,Bo,Openbaar,41856,10.0,CET,10,534.0
014HE,2017,Obs de Branink,7245AH,LAREN GLD,262,Lochem,Gelderland,Bo,Openbaar,42561,42.0,CET,42,536.547619047619
014HJ,2017,OBS de Opstap,9062GE,OENTSJERK,737,Tytsjerksteradiel,Friesland,Bo,Openbaar,41735,18.0,CET,18,534.222222222222
014HK,2017,Dorpsschool,8471DN,WOLVEGA,98,Weststellingwerf,Friesland,Bo,Openbaar,41631,15.0,ROUTE8,15,202.4
014HM,2017,Kindercampus King,1183EZ,AMSTELVEEN,362,Amstelveen,Noord-Holland,Bo,Openbaar,41580,42.0,CET,42,539.333333333333
014HO,2017,OBS de Klapwiek,5627GM,EINDHOVEN,772,Eindhoven,Noord-Brabant,Bo,Openbaar,41248,53.0,CET,53,536.22641509434
014HR,2017,Piramide,2981AJ,RIDDERKERK,597,Ridderkerk,Zuid-Holland,Bo,Openbaar,42709,32.0,ROUTE8,32,216.65625
014HS,2017,Obs Het Roessink,7422MZ,DEVENTER,150,Deventer,Overijssel,Bo,Openbaar,41862,18.0,ROUTE8,18,204.77777777777803
014HU,2017,Joh Bogermanschool v Bso,3074TN,ROTTERDAM,599,Rotterdam,Zuid-Holland,Bo,Protestants-Christelijk,47595,20.0,CET,20,531.45
014HV,2017,Het Kompas,8252GJ,DRONTEN,303,Dronten,Flevoland,Bo,Protestants-Christelijk,42600,55.0,CET,56,540.714285714286
014HY,2017,Arent Basisschool,3061KZ,ROTTERDAM,599,Rotterdam,Zuid-Holland,Bo,Protestants-Christelijk,74531,42.0,CET,42,529.547619047619
014HZ,2017,PC Basisschool Margriet,3851EJ,ERMELO,233,Ermelo,Gelderland,Bo,Protestants-Christelijk,76819,16.0,CET,16,537.3125
014IA,2017,Basisschool Constantyn,7462LX,RIJSSEN,1742,Rijssen-Holten,Overijssel,Bo,Protestants-Christelijk,77196,30.0,CET,30,537.9333333333329
014IH,2017,RK Basisschool Baandert,6136KE,SITTARD,1883,Sittard-Geleen,Limburg,Bo,Rooms-Katholiek,83280,16.0,CET,16,535.6875
014IK,2017,OBS De SamenSprong,8331MZ,STEENWIJK,1708,Steenwijkerland,Overijssel,Bo,Openbaar,41816,9.0,CET,9,533.0
014IM,2017,Meester Neuteboomschool,9502CR,STADSKANAAL,37,Stadskanaal,Groningen,Bo,Openbaar,41780,13.0,IEP,13,72.30223827363909
014IP,2017,OBS Theo Thijssen,4384PA,VLISSINGEN,718,Vlissingen,Zeeland,Bo,Openbaar,42610,61.0,IEP,61,87.3905532811667
014IS,2017,BS de Flecht,8408JA,LIPPENHUIZEN,86,Opsterland,Friesland,Bo,Openbaar,41806,16.0,CET,16,537.375
014IW,2017,Basisschool de Akker,6533BL,NIJMEGEN,268,Nijmegen,Gelderland,Bo,Rooms-Katholiek,47100,52.0,CET,52,536.423076923077
014IX,2017,De Bonte Pael,2622EE,DELFT,503,Delft,Zuid-Holland,Bo,Rooms-Katholiek,40928,20.0,CET,20,533.75
014IY,2017,RK Bs Sint Martinus,6419CW,HEERLEN,917,Heerlen,Limburg,Bo,Rooms-Katholiek,41506,28.0,CET,28,538.642857142857
014JC,2017,De Capelle,1025KN,AMSTERDAM,363,Amsterdam,Noord-Holland,Bo,Protestants-Christelijk,81316,21.0,CET,21,529.857142857143
114JC,2017,De Bonkelaar,1035EE,AMSTERDAM,363,Amsterdam,Noord-Holland,Bo,Protestants-Christelijk,81316,30.0,CET,30,539.033333333333
014JI,2017,Emmaschool,9401HH,ASSEN,106,Assen,Drenthe,Bo,Openbaar,42719,45.0,IEP,45,85.1006108788039
014JK,2017,Obs de Octopus,2905AP,CAPELLE AAN DEN IJSSEL,502,Capelle aan den IJssel,Zuid-Holland,Bo,Openbaar,41545,20.0,CET,19,525.421052631579
014JR,2017,De Margriet,3039PV,ROTTERDAM,599,Rotterdam,Zuid-Holland,Bo,Openbaar,41775,58.0,CET,58,533.879310344828
014JW,2017,Ekke de Haanschool,8446CL,HEERENVEEN,74,Heerenveen,Friesland,Bo,Openbaar,41573,30.0,CET,30,539.833333333333
014JY,2017,Sinnehonk,9064KH,ALDTSJERK,737,Tytsjerksteradiel,Friesland,Bo,Openbaar,41735,7.0,CET,7,543.857142857143
014JZ,2017,De Lantscheene,8479HG,OLDETRIJNE,98,Weststellingwerf,Friesland,Bo,Openbaar,41631,8.0,ROUTE8,8,214.625
014KG,2017,Kindcentrum Rivierenwijk,7417WN,DEVENTER,150,Deventer,Overijssel,Bo,"Samenwerking Opb., PC",42594,39.0,ROUTE8,39,191.461538461538
014KH,2017,De Vlashoek,3273AL,WESTMAAS,585,Binnenmaas,Zuid-Holland,Bo,Openbaar,41444,16.0,IEP,16,83.3268351574872
014KI,2017,Roderik v Voorstschool,8303VA,EMMELOORD,171,Noordoostpolder,Flevoland,Bo,Openbaar,40662,19.0,CET,19,529.315789473684
014KK,2017,PCB De Parel,3077SH,ROTTERDAM,599,Rotterdam,Zuid-Holland,Bo,Protestants-Christelijk,47595,28.0,CET,28,532.75
014KM,2017,Ichthus,8223ZL,LELYSTAD,995,Lelystad,Flevoland,Bo,Protestants-Christelijk,60985,9.0,IEP,9,74.761278793211
014KN,2017,Kbs De Weerijs,4814EP,BREDA,758,Breda,Noord-Brabant,Bo,Rooms-Katholiek,41407,14.0,CET,14,532.0
014KP,2017,Juliana v Stolbergschool,3037XH,ROTTERDAM,599,Rotterdam,Zuid-Holland,Bo,Protestants-Christelijk,74531,27.0,CET,27,530.518518518518
014KQ,2017,PC Basisschool Irene,3851LJ,ERMELO,233,Ermelo,Gelderland,Bo,Protestants-Christelijk,76819,22.0,CET,22,534.681818181818
014KW,2017,PC Bs Max Havelaar,2611JR,DELFT,503,Delft,Zuid-Holland,Bo,Protestants-Christelijk,83228,46.0,CET,46,539.413043478261
014KY,2017,OBS De Toekan,8431LV,OOSTERWOLDE FR,85,Ooststellingwerf,Friesland,Bo,Openbaar,41631,28.0,IEP,28,73.8569640335382
014LB,2017,De Veenvlinder,3205EB,SPIJKENISSE,1930,Nissewaard,Zuid-Holland,Bo,Openbaar,41639,29.0,IEP,29,76.8786226615485
014LD,2017,It Kampke,8493LC,TERHERNE,1940,De Fryske Marren,Friesland,Bo,Openbaar,41777,9.0,CET,9,540.222222222222
014LG,2017,Basisschool de Hoekstien,8405GV,LUXWOUDE,86,Opsterland,Friesland,Bo,Openbaar,41806,5.0,CET,5,535.2
014LL,2017,De Wilgenhoek,2651GR,BERKEL EN RODENRIJS,1621,Lansingerland,Zuid-Holland,Bo,Rooms-Katholiek,40928,20.0,CET,20,536.55
014LM,2017,RK Bs Sint Tarcisius,6417XH,HEERLEN,917,Heerlen,Limburg,Bo,Rooms-Katholiek,41506,66.0,CET,66,540.530303030303
014LP,2017,De Vijf Sterren,1024EA,AMSTERDAM,363,Amsterdam,Noord-Holland,Bo,Protestants-Christelijk,81316,51.0,CET,51,525.274509803922
014LQ,2017,Tuindorp-J.P. Thijsse,1781SW,DEN HELDER,400,Den Helder,Noord-Holland,Bo,Openbaar,41858,11.0,CET,11,520.272727272727
014LT,2017,Walstraschool,9606PH,KROPSWOLDE,18,Hoogezand-Sappemeer,Groningen,Bo,Openbaar,10426,14.0,CET,14,537.928571428571
014LV,2017,Basisschool Valkenhorst,9404GD,ASSEN,106,Assen,Drenthe,Bo,Openbaar,42719,29.0,IEP,29,74.6848797876524
014LW,2017,OBS De Merwedonk,4207XB,GORINCHEM,512,Gorinchem,Zuid-Holland,Bo,Openbaar,41386,61.0,IEP,60,81.13895863580379
014LZ,2017,Koningin Emmaschool,6953BR,DIEREN,275,Rheden,Gelderland,Bo,Openbaar,41617,22.0,CET,22,537.681818181818
014MC,2017,Roets,7604EH,ALMELO,141,Almelo,Overijssel,Bo,Openbaar,41522,7.0,CET,7,516.571428571429
014MH,2017,Obs Nettelhorst,7241PH,LOCHEM,262,Lochem,Gelderland,Bo,Openbaar,42561,8.0,CET,8,537.875
014MK,2017,De Magneet,3812HS,AMERSFOORT,307,Amersfoort,Utrecht,Bo,Openbaar,41514,13.0,CET,13,532.615384615385
014ML,2017,Obs Het Vogelnest,8446HM,HEERENVEEN,74,Heerenveen,Friesland,Bo,Openbaar,41573,19.0,CET,19,538.210526315789
014MM,2017,De Morskring,2332XG,LEIDEN,546,Leiden,Zuid-Holland,Bo,Openbaar,42504,47.0,CET,37,537.297297297297
014MN,2017,Master Fennemaskoalle,9255JV,TYTSJERK,737,Tytsjerksteradiel,Friesland,Bo,Openbaar,41735,11.0,CET,11,541.272727272727
014MO,2017,De Lamer,8486GC,OLDELAMER,98,Weststellingwerf,Friesland,Bo,Openbaar,41631,8.0,ROUTE8,8,213.625
014MQ,2017,Obs de Linde,1185NK,AMSTELVEEN,362,Amstelveen,Noord-Holland,Bo,Openbaar,41580,19.0,CET,19,534.052631578947
014MR,2017,Basisschool de Eglantier,2624NX,DELFT,503,Delft,Zuid-Holland,Bo,Openbaar,41441,50.0,ROUTE8,52,217.269230769231
014MS,2017,Obs 't Palet,3223HR,HELLEVOETSLUIS,530,Hellevoetsluis,Zuid-Holland,Bo,Openbaar,41570,51.0,CET,51,536.0
014MT,2017,De Vossenburch,4337VM,MIDDELBURG,687,Middelburg,Zeeland,Bo,Openbaar,42610,17.0,IEP,17,74.5192416075339
114MT,2017,De Vosseburch,4339BR,NIEUW- EN SINT JOOSLAND,687,Middelburg,Zeeland,Bo,Openbaar,42610,19.0,IEP,19,85.3227232759165
014MU,2017,De Reijer,2983CL,RIDDERKERK,597,Ridderkerk,Zuid-Holland,Bo,Openbaar,42709,32.0,ROUTE8,32,201.3125
014MW,2017,Obs de Pijler,3299BS,MAASDAM,585,Binnenmaas,Zuid-Holland,Bo,Openbaar,41444,25.0,IEP,25,81.7624836625982
014MX,2017,De Keerkring,8303BB,EMMELOORD,171,Noordoostpolder,Flevoland,Bo,Openbaar,40662,11.0,CET,10,528.3
014PU,2017,Aan Boord,8251CW,DRONTEN,303,Dronten,Flevoland,Bo,Protestants-Christelijk,42600,29.0,CET,29,530.758620689655
014PZ,2017,PC Basisschool Beatrix,3852XA,ERMELO,233,Ermelo,Gelderland,Bo,Protestants-Christelijk,76819,30.0,CET,30,537.333333333333
014QA,2017,Dr. Algraschool,8925AG,LEEUWARDEN,80,Leeuwarden,Friesland,Bo,Protestants-Christelijk,41419,34.0,CET,34,527.823529411765
014QC,2017,Montessori Stad,1316BW,ALMERE,34,Almere,Flevoland,Bo,Openbaar,41676,64.0,CET,63,535.571428571429
214QC,2017,Montessori Stad,1312LL,ALMERE,34,Almere,Flevoland,Bo,Openbaar,41676,8.0,CET,8,539.875
014QI,2017,Openbare Buttingaschool,8431AV,OOSTERWOLDE FR,85,Ooststellingwerf,Friesland,Bo,Openbaar,41631,27.0,CET,27,535.222222222222
014QJ,2017,Bosbeekschool,2071AW,SANTPOORT-NOORD,453,Velsen,Noord-Holland,Bo,Openbaar,41375,32.0,CET,32,537.90625
014QN,2017,IBS De Twamester,9005PW,WERGEA,80,Leeuwarden,Friesland,Bo,Openbaar,41850,13.0,IEP,13,80.4097679074752
014QQ,2017,Basisschool de Jasker,9245HM,NIJ BEETS,86,Opsterland,Friesland,Bo,Openbaar,41806,6.0,CET,6,529.333333333333
014QR,2017,Twa Fjilden,8501HL,JOURE,1940,De Fryske Marren,Friesland,Bo,Openbaar,41777,17.0,CET,17,536.411764705882
014RX,2017,SSBO De Regenboog,6711LX,EDE GLD,228,Ede,Gelderland,Sbo,Protestants-Christelijk,42587,45.0,ROUTE8,44,154.06818181818198
014VI,2017,SSBO De Dijk,6651DB,DRUTEN,225,Druten,Gelderland,Sbo,Rooms-Katholiek,41340,20.0,ROUTE8,20,139.5
014VM,2017,RK Bs de Kruisboelijn,5224BW,'S-HERTOGENBOSCH,796,'s-Hertogenbosch,Noord-Brabant,Bo,Rooms-Katholiek,74049,16.0,IEP,16,81.60581113048491
014VO,2017,SSBO De Brug,4561GW,HULST,677,Hulst,Zeeland,Sbo,Rooms-Katholiek,40803,17.0,ROUTE8,17,165.058823529412
014XL,2017,Thorbecke Basisschool,1781GN,DEN HELDER,400,Den Helder,Noord-Holland,Bo,Openbaar,41858,20.0,IEP,20,71.8019087421816
014XM,2017,OBS De Kameleon,9202GV,DRACHTEN,90,Smallingerland,Friesland,Bo,Openbaar,41735,26.0,CET,26,532.884615384615
014XP,2017,Jan Ligthartschool,9608PN,WESTERBROEK,18,Hoogezand-Sappemeer,Groningen,Bo,Openbaar,10426,5.0,IEP,5,86.6620610305057
014XR,2017,obs De Toonladder,8031HL,ZWOLLE,193,Zwolle,Overijssel,Bo,Openbaar,42623,22.0,CET,22,529.0454545454551
014XU,2017,Het Windas,3121XP,SCHIEDAM,606,Schiedam,Zuid-Holland,Bo,Openbaar,41567,28.0,CET,28,534.428571428571
014XW,2017,Basisschool De Weier,7602CP,ALMELO,141,Almelo,Overijssel,Bo,Openbaar,41522,58.0,CET,58,534.775862068965
014XY,2017,OBS De Oanset,8811HK,RIED,70,Franekeradeel,Friesland,Bo,Openbaar,41361,7.0,CET,7,533.714285714286
014YB,2017,Obs de Barchschole,7244BB,BARCHEM,262,Lochem,Gelderland,Bo,Openbaar,42561,26.0,ROUTE8,26,195.42307692307702
014YF,2017,Commanderije/Letterbeam,8443BC,HEERENVEEN,74,Heerenveen,Friesland,Bo,Openbaar,41573,37.0,CET,37,535.702702702703
014YM,2017,Obs 't Schrijverke,3221VP,HELLEVOETSLUIS,530,Hellevoetsluis,Zuid-Holland,Bo,Openbaar,41570,23.0,IEP,23,69.463173842519
014YP,2017,Obs De Hagenpoort,7411PT,DEVENTER,150,Deventer,Overijssel,Bo,Openbaar,41862,27.0,CET,27,539.0
014YR,2017,De Zevensprong,8302JD,EMMELOORD,171,Noordoostpolder,Flevoland,Bo,Openbaar,40662,35.0,CET,35,530.4
014YS,2017,Chr Bs de Regenboog,4433AK,HOEDEKENSKERKE,654,Borsele,Zeeland,Bo,Protestants-Christelijk,41582,9.0,IEP,9,90.7977938647428
014YU,2017,Oranje Nassauschool,2042CH,ZANDVOORT,473,Zandvoort,Noord-Holland,Bo,Protestants-Christelijk,85255,41.0,IEP,41,89.3902242652358
014YV,2017,De Wegwijzer,3332RG,ZWIJNDRECHT,642,Zwijndrecht,Zuid-Holland,Bo,Gereformeerd vrijgemaakt,41646,47.0,CET,47,539.404255319149
114YV,2017,De Wegwijzer,2983AL,RIDDERKERK,597,Ridderkerk,Zuid-Holland,Bo,Gereformeerd vrijgemaakt,41646,14.0,CET,14,539.214285714286
014YX,2017,RK BS De Touwladder,2727CV,ZOETERMEER,637,Zoetermeer,Zuid-Holland,Bo,Rooms-Katholiek,40377,24.0,IEP,24,79.5880588229648
014ZA,2017,RK Basissch St Antonius,7396PH,TERWOLDE,285,Voorst,Gelderland,Bo,Rooms-Katholiek,42616,4.0,CET,6,529.5
014ZB,2017,Geref Bs de Springplank,9351KV,LEEK,22,Leek,Groningen,Bo,Gereformeerd vrijgemaakt,42607,20.0,DIA,20,361.4
014ZD,2017,Joh Calvynschool,4143BA,LEERDAM,545,Leerdam,Zuid-Holland,Bo,Reformatorisch,31280,37.0,CET,37,537.486486486486
014ZG,2017,KC Leander,5845DD,SINT ANTHONIS,1702,Sint Anthonis,Noord-Brabant,Bo,Rooms-Katholiek,71749,45.0,CET,45,533.977777777778
014ZJ,2017,Basisschool Sint Paulus,3571EL,UTRECHT,344,Utrecht,Utrecht,Bo,Rooms-Katholiek,77195,44.0,IEP,44,88.716499743617
014ZK,2017,Laetare,7035AR,KILDER,1955,Montferland,Gelderland,Bo,Rooms-Katholiek,38235,28.0,CET,28,531.285714285714
014ZL,2017,Basisschool de Schakel,4581BR,VOGELWAARDE,677,Hulst,Zeeland,Bo,Rooms-Katholiek,40803,18.0,ROUTE8,18,219.055555555556
014ZN,2017,Gerardusschool,2377VA,OUDE WETERING,1884,Kaag en Braassem,Zuid-Holland,Bo,"Samenwerking PC, RK",40969,12.0,CET,13,526.0
014ZO,2017,KBS De Drie Musketiers,5125NL,HULTEN,784,Gilze en Rijen,Noord-Brabant,Bo,Rooms-Katholiek,73191,10.0,CET,10,535.1
014ZP,2017,Basisschool de Klink,6096AS,GRATHEM,1640,Leudal,Limburg,Bo,Rooms-Katholiek,23961,14.0,CET,14,535.714285714286
014ZQ,2017,Basisschool de Zandplaat,4441AV,OVEZANDE,654,Borsele,Zeeland,Bo,Rooms-Katholiek,73932,10.0,CET,10,540.3
014ZS,2017,Rehoboth Basisschool,7876GW,VALTHERMOND,1681,Borger-Odoorn,Drenthe,Bo,Protestants-Christelijk,41486,13.0,CET,13,534.076923076923
014ZT,2017,Basisschool Merula,3218XA,HEENVLIET,1930,Nissewaard,Zuid-Holland,Bo,Protestants-Christelijk,41507,17.0,CET,17,543.117647058824
014ZV,2017,b.s. De Wieling,6685BC,HAALDEREN,1705,Lingewaard,Gelderland,Bo,Rooms-Katholiek,71956,22.0,CET,22,532.0454545454551
014ZW,2017,RK Basisschool St Jozef,2841LN,MOORDRECHT,1892,Zuidplas,Zuid-Holland,Bo,Rooms-Katholiek,40765,20.0,CET,20,537.4
014ZY,2017,Basisschool Sint Jozef,5396PP,LITHOIJEN,828,Oss,Noord-Brabant,Bo,Rooms-Katholiek,41228,10.0,CET,10,541.3
014ZZ,2017,Chr Bs de Paedwizer,8521LM,SINT NICOLAASGA,1940,De Fryske Marren,Friesland,Bo,Protestants-Christelijk,42540,22.0,CET,22,538.181818181818
015AB,2017,Basisschool Fatima,5021AN,TILBURG,855,Tilburg,Noord-Brabant,Bo,Rooms-Katholiek,40524,26.0,ROUTE8,26,199.19230769230802
015AH,2017,Prins Constantijnschool,8922BS,LEEUWARDEN,80,Leeuwarden,Friesland,Bo,Protestants-Christelijk,41419,18.0,IEP,18,80.7749719450354
015AI,2017,Paulusschool,1214ET,HILVERSUM,402,Hilversum,Noord-Holland,Bo,Rooms-Katholiek,78912,11.0,IEP,12,69.6971161390431
015AL,2017,Chr Basissch de Horizon,2625BW,DELFT,503,Delft,Zuid-Holland,Bo,Protestants-Christelijk,83228,27.0,CET,27,527.037037037037
015AN,2017,Wereldwijs,2806JM,GOUDA,513,Gouda,Zuid-Holland,Bo,Openbaar,41527,27.0,IEP,17,81.3335192965981
